date_id,window_start,r2,epoch,mode
1123,1104,0.019588959354620017,5,offline
1124,1105,0.017632267679044245,5,offline
1125,1106,0.0175561380888829,5,offline
1126,1107,0.017619509310699555,5,offline
1127,1108,0.017662844952033296,5,offline
1128,1109,0.017428888454726454,5,offline
1129,1110,0.017765923846887022,5,offline
1130,1111,0.016546876294897594,5,offline
1131,1112,0.016751947100769327,5,offline
1132,1113,0.01604574824870908,5,offline
1133,1114,0.014940630720136738,5,offline
1134,1115,0.01605488280862688,5,offline
1135,1116,0.016344073407912774,5,offline
1136,1117,0.015738615408589007,5,offline
1137,1118,0.015639790167934597,5,offline
1138,1119,0.01592816187972379,5,offline
1139,1120,0.016793666348536518,5,offline
1140,1121,0.017194067783734557,5,offline
1141,1122,0.01713334043680248,5,offline
1142,1123,0.017041714384466666,5,offline
1143,1124,0.016057181651605523,5,offline
1144,1125,0.016004187417032356,5,offline
1145,1126,0.015772102539413302,5,offline
1146,1127,0.016248991317310946,5,offline
1147,1128,0.01742594813336784,5,offline
1148,1129,0.01938876255743127,5,offline
1149,1130,0.019530588517666425,5,offline
1150,1131,0.02137895840094184,5,offline
1151,1132,0.02185520750230041,5,offline
1152,1133,0.022473431027362767,5,offline
1153,1134,0.022845096405910148,5,offline
1154,1135,0.02211653863611629,5,offline
1155,1136,0.021646334370208575,5,offline
1156,1137,0.022762920462128244,5,offline
1157,1138,0.02381503028312204,5,offline
1158,1139,0.023148700110893983,5,offline
1159,1140,0.02174036092709386,5,offline
1160,1141,0.02220004346510096,5,offline
1161,1142,0.021923551422806442,5,offline
1162,1143,0.021212293271883786,5,offline
1163,1144,0.021860978046805202,5,offline
1164,1145,0.021155911216104828,5,offline
1165,1146,0.020977546890055487,5,offline
1166,1147,0.02052710725267559,5,offline
1167,1148,0.01953908133817972,5,offline
1168,1149,0.0188181385603976,5,offline
1169,1150,0.01846116879793136,5,offline
1170,1151,0.017356147310577108,5,offline
1171,1152,0.016915800245363766,5,offline
1172,1153,0.015989829348105222,5,offline
1173,1154,0.01671880959686345,5,offline
1174,1155,0.01626155131191287,5,offline
1175,1156,0.016890424283063865,5,offline
1176,1157,0.01598871418200909,5,offline
1177,1158,0.014694049892835293,5,offline
1178,1159,0.014793520475749222,5,offline
1179,1160,0.013887818806984753,5,offline
1180,1161,0.013336740878148512,5,offline
1181,1162,0.013861221024976889,5,offline
1182,1163,0.013999844605705691,5,offline
1183,1164,0.013689078143854227,5,offline
1184,1165,0.013726550866546505,5,offline
1185,1166,0.014807048548888702,5,offline
1186,1167,0.019863818485003626,5,offline
1187,1168,0.019119901646694526,5,offline
1188,1169,0.018863478387980637,5,offline
1189,1170,0.018866355102603705,5,offline
1190,1171,0.018789189682101193,5,offline
1191,1172,0.018973483830981297,5,offline
1192,1173,0.019671142812611175,5,offline
1193,1174,0.018774772144140806,5,offline
1194,1175,0.018325256663749068,5,offline
1195,1176,0.017724988374037798,5,offline
1196,1177,0.01748191194465587,5,offline
1197,1178,0.01854038305437289,5,offline
1198,1179,0.01865547875575624,5,offline
1199,1180,0.0197809230328444,5,offline
1200,1181,0.021114235952136795,5,offline
1201,1182,0.020415259610004677,5,offline
1202,1183,0.020162186597441845,5,offline
1203,1184,0.021466268539145017,5,offline
1204,1185,0.021715123155080285,5,offline
1205,1186,0.020857449813608597,5,offline
1206,1187,0.017120240703480283,5,offline
1207,1188,0.017533251712932185,5,offline
1208,1189,0.017274490410331467,5,offline
1209,1190,0.01720078073868092,5,offline
1210,1191,0.017303429236760315,5,offline
1211,1192,0.017012084660653515,5,offline
1212,1193,0.01671914618094239,5,offline
1213,1194,0.017854008051480186,5,offline
1214,1195,0.018071211247056684,5,offline
1215,1196,0.019137024793909774,5,offline
1216,1197,0.019843714196400963,5,offline
1217,1198,0.018792305336082893,5,offline
1218,1199,0.02193055385226017,5,offline
1219,1200,0.02217271353852568,5,offline
1220,1201,0.02013694246829234,5,offline
1221,1202,0.021625690672696152,5,offline
1222,1203,0.022352506790123905,5,offline
1223,1204,0.02117970799428126,5,offline
1224,1205,0.021638165593978353,5,offline
1225,1206,0.022211774500094483,5,offline
1226,1207,0.02343223287146412,5,offline
1227,1208,0.023758965176979285,5,offline
1228,1209,0.024768582319130483,5,offline
1229,1210,0.025956943146594247,5,offline
1230,1211,0.02643561345043477,5,offline
1231,1212,0.027989498849063654,5,offline
1232,1213,0.029003605582118896,5,offline
1233,1214,0.02814662604244056,5,offline
1234,1215,0.030069893072959375,5,offline
1235,1216,0.029558209014878045,5,offline
1236,1217,0.03079871043719118,5,offline
1237,1218,0.03390547460046445,5,offline
1238,1219,0.02666640071444004,5,offline
1239,1220,0.027704030740862917,5,offline
1240,1221,0.03027786563000634,5,offline
1241,1222,0.028995734259254058,5,offline
1242,1223,0.0289714443130612,5,offline
1243,1224,0.029088866337872776,5,offline
1244,1225,0.028862133512533417,5,offline
1245,1226,0.029671435889885522,5,offline
1246,1227,0.02570717441689596,5,offline
1247,1228,0.024272843431946245,5,offline
1248,1229,0.022946772119695202,5,offline
1249,1230,0.022178673000494142,5,offline
1250,1231,0.0221651391858938,5,offline
1251,1232,0.021261196228415824,5,offline
1252,1233,0.020918348061593095,5,offline
1253,1234,0.021184983392981138,5,offline
1254,1235,0.020996294438473395,5,offline
1255,1236,0.021116304848736944,5,offline
1256,1237,0.02051982012455722,5,offline
1257,1238,0.019567815868158145,5,offline
1258,1239,0.020194612491870267,5,offline
1259,1240,0.018642401933927855,5,offline
1260,1241,0.01868800110649793,5,offline
1261,1242,0.017821490106352367,5,offline
1262,1243,0.01869955088012376,5,offline
1263,1244,0.01961273736017133,5,offline
1264,1245,0.019302521825608765,5,offline
1265,1246,0.018933688762926892,5,offline
1266,1247,0.019228141874474525,5,offline
1267,1248,0.020560006199816017,5,offline
1268,1249,0.021029143320568933,5,offline
1269,1250,0.020833540803807282,5,offline
1270,1251,0.021734442488242633,5,offline
1271,1252,0.02105776466071385,5,offline
1272,1253,0.021693320925501136,5,offline
1273,1254,0.021791349665258086,5,offline
1274,1255,0.02103660450292677,5,offline
1275,1256,0.020610182881290684,5,offline
1276,1257,0.020066062707583487,5,offline
1277,1258,0.01978501965536117,5,offline
1278,1259,0.019629618157364748,5,offline
1279,1260,0.020387466183070524,5,offline
1280,1261,0.02123060398912635,5,offline
1281,1262,0.021889740095246246,5,offline
1282,1263,0.0206223737580854,5,offline
1283,1264,0.019094756881108843,5,offline
1284,1265,0.01890829834025831,5,offline
1285,1266,0.0189244913206974,5,offline
1286,1267,0.01896182720288786,5,offline
1287,1268,0.018083980987292803,5,offline
1288,1269,0.018524715029462513,5,offline
1289,1270,0.01897512286733194,5,offline
1290,1271,0.018384032042743415,5,offline
1291,1272,0.019450302266824093,5,offline
1292,1273,0.018461816220846528,5,offline
1293,1274,0.017426638805424277,5,offline
1294,1275,0.017881643185703067,5,offline
1295,1276,0.017177068282958396,5,offline
1296,1277,0.017172964851910777,5,offline
1297,1278,0.016994809450730397,5,offline
1298,1279,0.017266196973868442,5,offline
1299,1280,0.017086995204211752,5,offline
1300,1281,0.013979512840858077,5,offline
1301,1282,0.015937591918760763,5,offline
1302,1283,0.016873853806641637,5,offline
1303,1284,0.017599773893504644,5,offline
1304,1285,0.01748372335595627,5,offline
1305,1286,0.016915774738170297,5,offline
1306,1287,0.01653530510080281,5,offline
1307,1288,0.0166086121848813,5,offline
1308,1289,0.016055802455668844,5,offline
1309,1290,0.015503602175038766,5,offline
1310,1291,0.015034261288606965,5,offline
1311,1292,0.014632743891546895,5,offline
1312,1293,0.015332545021112365,5,offline
1313,1294,0.015422255821946673,5,offline
1314,1295,0.01503377648004356,5,offline
1315,1296,0.014902878824102461,5,offline
1316,1297,0.01440775817243145,5,offline
1317,1298,0.014621413274488293,5,offline
1318,1299,0.013282249958371906,5,offline
1319,1300,0.012741201275933367,5,offline
1320,1301,0.014653250488867786,5,offline
1321,1302,0.012452373715681753,5,offline
1322,1303,0.011215528829510046,5,offline
1323,1304,0.009831885509219096,5,offline
1324,1305,0.010564618713745366,5,offline
1325,1306,0.010395709894441496,5,offline
1326,1307,0.011351106712429782,5,offline
1327,1308,0.01169705167707158,5,offline
1328,1309,0.011803185975178931,5,offline
1329,1310,0.012070712734926436,5,offline
1330,1311,0.013786506739350002,5,offline
1331,1312,0.01486559158430234,5,offline
1332,1313,0.014441334702814279,5,offline
1333,1314,0.015001623768837846,5,offline
1334,1315,0.01489732703288138,5,offline
1335,1316,0.015389763865958805,5,offline
1336,1317,0.01618034030130311,5,offline
1337,1318,0.01621545028204119,5,offline
1338,1319,0.016503283497693477,5,offline
1339,1320,0.01614815443702089,5,offline
1340,1321,0.01645724714663055,5,offline
