date_id,window_start,r2,mode
1616,1597,0.015023154272365336,frozen
1617,1598,0.015116157440205669,frozen
1618,1599,0.01459504810152068,frozen
1619,1600,0.014575230045526077,frozen
1620,1601,0.013873574114080522,frozen
1621,1602,0.012887812632352058,frozen
1622,1603,0.012118024207093292,frozen
1623,1604,0.011769679272288114,frozen
1624,1605,0.011198921878565304,frozen
1625,1606,0.011605535501860942,frozen
1626,1607,0.01141976213385787,frozen
1627,1608,0.011637629276096018,frozen
1628,1609,0.011107414721856723,frozen
1629,1610,0.010982939823401039,frozen
1630,1611,0.009923113683466545,frozen
1631,1612,0.0103611086497426,frozen
1632,1613,0.009425058919337315,frozen
1633,1614,0.00871242087772417,frozen
1634,1615,0.008776200425135605,frozen
1635,1616,0.00830013090601589,frozen
1636,1617,0.007549528525158777,frozen
1637,1618,0.00713503122742376,frozen
1638,1619,0.007433985396559928,frozen
1639,1620,0.007662243582031825,frozen
1640,1621,0.007532094628316055,frozen
1641,1622,0.007502653784769553,frozen
1642,1623,0.007272463889601011,frozen
1643,1624,0.00753085401396647,frozen
1644,1625,0.007594419822067211,frozen
1645,1626,0.007327262011152191,frozen
1646,1627,0.006486503393067333,frozen
1647,1628,0.005654976492147634,frozen
1648,1629,0.006068210120536044,frozen
1649,1630,0.005330809421154825,frozen
1650,1631,0.006229288623234686,frozen
1651,1632,0.006193528687141514,frozen
1652,1633,0.006403040089722478,frozen
1653,1634,0.006438593180741692,frozen
1654,1635,0.006180160328700501,frozen
1655,1636,0.006065322250629945,frozen
1656,1637,0.006039807062067859,frozen
1657,1638,0.006593866246229596,frozen
1658,1639,0.005975686962133908,frozen
1659,1640,0.006884591503085402,frozen
1660,1641,0.0065160204373834185,frozen
1661,1642,0.007253608052772531,frozen
1662,1643,0.008420628041299505,frozen
1663,1644,0.009590339004561188,frozen
1664,1645,0.00979477489137992,frozen
1665,1646,0.009358831455990146,frozen
1666,1647,0.008873449483472462,frozen
1667,1648,0.008479036347003865,frozen
1668,1649,0.0073878253961914275,frozen
1669,1650,0.007202176665109028,frozen
1670,1651,0.006856344624742383,frozen
1671,1652,0.0069281614572056505,frozen
1672,1653,0.006905688366839802,frozen
1673,1654,0.007175649734717182,frozen
1674,1655,0.007695148229734938,frozen
1675,1656,0.007714985183513545,frozen
1676,1657,0.007720364174869543,frozen
1677,1658,0.007130302418525636,frozen
1678,1659,0.00760311092848609,frozen
1679,1660,0.0064725788182478095,frozen
1680,1661,0.006115368403046162,frozen
1681,1662,0.0057006066320333115,frozen
1682,1663,0.0059465416566719664,frozen
1683,1664,0.004827780582625563,frozen
1684,1665,0.0042086727636276855,frozen
1685,1666,0.005011370090756806,frozen
1686,1667,0.005284177511172605,frozen
1687,1668,0.006188490314410933,frozen
1688,1669,0.007693275766135987,frozen
1689,1670,0.007730976039180826,frozen
1690,1671,0.008477933552602623,frozen
1691,1672,0.007906655259806827,frozen
1692,1673,0.008925356120083161,frozen
1693,1674,0.008242785952390252,frozen
1694,1675,0.008304148411862555,frozen
1695,1676,0.008360606150319971,frozen
1696,1677,0.009449742671809536,frozen
1697,1678,0.00972524998340707,frozen
1698,1679,0.009586874712080196,frozen
1399,1380,0.024702711678456946,online_5e-4
1400,1381,0.024295989309401578,online_5e-4
1401,1382,0.021682600518833528,online_5e-4
1402,1383,0.024161284359649482,online_5e-4
1403,1384,0.024207397095185157,online_5e-4
1404,1385,0.02371215957496453,online_5e-4
1405,1386,0.025083219349115837,online_5e-4
1406,1387,0.02490583290104731,online_5e-4
1407,1388,0.020494827650287206,online_5e-4
1408,1389,0.020197171758910115,online_5e-4
1409,1390,0.01949315744579594,online_5e-4
1410,1391,0.019174692339390287,online_5e-4
1411,1392,0.01699841213642106,online_5e-4
1412,1393,0.011154340108806338,online_5e-4
1413,1394,0.01007627031129854,online_5e-4
1414,1395,0.010955843344274019,online_5e-4
1415,1396,0.01368049346397604,online_5e-4
1416,1397,0.013938635203906702,online_5e-4
1417,1398,0.014335344210228751,online_5e-4
1418,1399,0.015044839215299977,online_5e-4
1419,1400,0.015699462775999984,online_5e-4
1420,1401,0.01582305339370449,online_5e-4
1421,1402,0.016171112904571294,online_5e-4
1422,1403,0.011485077855728387,online_5e-4
1423,1404,0.011292736284364002,online_5e-4
1424,1405,0.010996534778726641,online_5e-4
1425,1406,0.010764745883679039,online_5e-4
1426,1407,0.010719379794019379,online_5e-4
1427,1408,0.010530682263142577,online_5e-4
1428,1409,0.010368648994980578,online_5e-4
1429,1410,0.011136069039998864,online_5e-4
1430,1411,0.011160135254947967,online_5e-4
1431,1412,0.010668046382874552,online_5e-4
1432,1413,0.010852716682612784,online_5e-4
1433,1414,0.012815989989811039,online_5e-4
1434,1415,0.0127359971262766,online_5e-4
1435,1416,0.018670580120740632,online_5e-4
1436,1417,0.017967730996733655,online_5e-4
1437,1418,0.01901479590239452,online_5e-4
1438,1419,0.018344242993349136,online_5e-4
1439,1420,0.019166333332634955,online_5e-4
1440,1421,0.01938096953595181,online_5e-4
1441,1422,0.01937735993934775,online_5e-4
1442,1423,0.020176878892685157,online_5e-4
1443,1424,0.02002889715712808,online_5e-4
1444,1425,0.020469374443860322,online_5e-4
1445,1426,0.021626185441047885,online_5e-4
1446,1427,0.022561163501562786,online_5e-4
1447,1428,0.022108549222066176,online_5e-4
1448,1429,0.024983754790275925,online_5e-4
1449,1430,0.025419538002026232,online_5e-4
1450,1431,0.02534794055760592,online_5e-4
1451,1432,0.025644058650290957,online_5e-4
1452,1433,0.026265028310356153,online_5e-4
1453,1434,0.025903761799403124,online_5e-4
1454,1435,0.02631292804506069,online_5e-4
1455,1436,0.02176301641764411,online_5e-4
1456,1437,0.02223916099338641,online_5e-4
1457,1438,0.021541373089206783,online_5e-4
1458,1439,0.02159712648396861,online_5e-4
1459,1440,0.01983822318138273,online_5e-4
1460,1441,0.019647311762265418,online_5e-4
1461,1442,0.019397938915993174,online_5e-4
1462,1443,0.02009166398629114,online_5e-4
1463,1444,0.020615589756424302,online_5e-4
1464,1445,0.02012032932901664,online_5e-4
1465,1446,0.01867962628996056,online_5e-4
1466,1447,0.017763043724692396,online_5e-4
1467,1448,0.018794678192228353,online_5e-4
1468,1449,0.015610798942436888,online_5e-4
1469,1450,0.017930937195687835,online_5e-4
1470,1451,0.01871007084608045,online_5e-4
1471,1452,0.02153006121959955,online_5e-4
1472,1453,0.021034429213729555,online_5e-4
1473,1454,0.02036623833237461,online_5e-4
1474,1455,0.020676047141168663,online_5e-4
1475,1456,0.020760922944028204,online_5e-4
1476,1457,0.02109717142601042,online_5e-4
1477,1458,0.020499897260462197,online_5e-4
1478,1459,0.019924858549446145,online_5e-4
1479,1460,0.021022891645612662,online_5e-4
1480,1461,0.0233552332646364,online_5e-4
1481,1462,0.023748923276535883,online_5e-4
1482,1463,0.02391921797734209,online_5e-4
1483,1464,0.023650164843520338,online_5e-4
1484,1465,0.024574053886108893,online_5e-4
1485,1466,0.027339436123844485,online_5e-4
1486,1467,0.027542827056978192,online_5e-4
1487,1468,0.04647567667664432,online_5e-4
1488,1469,0.05653129976414428,online_5e-4
1489,1470,0.05362784997428505,online_5e-4
1490,1471,0.054126892224684586,online_5e-4
1491,1472,0.0517583956597234,online_5e-4
1492,1473,0.052556740187416184,online_5e-4
1493,1474,0.053855908100339356,online_5e-4
1494,1475,0.05478697621546447,online_5e-4
1495,1476,0.055777740989713,online_5e-4
1496,1477,0.05604031997258585,online_5e-4
1497,1478,0.05657911453814979,online_5e-4
1498,1479,0.06146246725072968,online_5e-4
1499,1480,0.06221337394103921,online_5e-4
1500,1481,0.05996305069369634,online_5e-4
1501,1482,0.06020656481816067,online_5e-4
1502,1483,0.059587178020064635,online_5e-4
1503,1484,0.06244192306570817,online_5e-4
1504,1485,0.062355653686276824,online_5e-4
1505,1486,0.06119076619318953,online_5e-4
1506,1487,0.06219380918751083,online_5e-4
1507,1488,0.03656113500229741,online_5e-4
1508,1489,0.01880554317891936,online_5e-4
1509,1490,0.02312960239452111,online_5e-4
1510,1491,0.02191229827696839,online_5e-4
1511,1492,0.023168787769728194,online_5e-4
1512,1493,0.02293655151394014,online_5e-4
1513,1494,0.022594835213201825,online_5e-4
1514,1495,0.022429856080385613,online_5e-4
1515,1496,0.022884969264235,online_5e-4
1516,1497,0.02290999239559155,online_5e-4
1517,1498,0.02244153542521654,online_5e-4
1518,1499,0.022767793824821414,online_5e-4
1519,1500,0.02304268737060955,online_5e-4
1520,1501,0.021316183271373523,online_5e-4
1521,1502,0.02097490127270163,online_5e-4
1522,1503,0.02054597961054261,online_5e-4
1523,1504,0.01627275274828699,online_5e-4
1524,1505,0.01565681160561183,online_5e-4
1525,1506,0.015023242766314948,online_5e-4
1526,1507,0.01562891057673943,online_5e-4
1527,1508,0.01551802215450282,online_5e-4
1528,1509,0.01551969755939131,online_5e-4
1529,1510,0.016090429578813903,online_5e-4
1530,1511,0.01768185334476058,online_5e-4
1531,1512,0.01902996559386516,online_5e-4
1532,1513,0.01874681463454042,online_5e-4
1533,1514,0.019194873592409345,online_5e-4
1534,1515,0.01973932626338948,online_5e-4
1535,1516,0.019604790571927877,online_5e-4
1536,1517,0.018611329156163814,online_5e-4
1537,1518,0.018627429858614653,online_5e-4
1538,1519,0.019145813021982372,online_5e-4
1539,1520,0.015316430884279142,online_5e-4
1540,1521,0.017356192503510837,online_5e-4
1541,1522,0.01734962210518909,online_5e-4
1542,1523,0.016145205769272142,online_5e-4
1543,1524,0.015281781152841512,online_5e-4
1544,1525,0.015447982658425174,online_5e-4
1545,1526,0.015121646097871366,online_5e-4
1546,1527,0.014579822517034047,online_5e-4
1547,1528,0.012963194528495925,online_5e-4
1548,1529,0.0121627275258136,online_5e-4
1549,1530,0.011627636867019286,online_5e-4
1550,1531,0.011389027549989827,online_5e-4
1551,1532,0.01022458299034501,online_5e-4
1552,1533,0.012281932257277028,online_5e-4
1553,1534,0.011893186922976584,online_5e-4
1554,1535,0.010376589366313249,online_5e-4
1555,1536,0.009293923228034351,online_5e-4
1556,1537,0.010820369523225293,online_5e-4
1557,1538,0.010703958296728211,online_5e-4
1558,1539,0.011452187545971548,online_5e-4
1559,1540,0.007312312488468531,online_5e-4
1560,1541,0.006812121314791808,online_5e-4
1561,1542,0.00691455548026676,online_5e-4
1562,1543,0.007270360552799504,online_5e-4
1563,1544,0.007353480918520061,online_5e-4
1564,1545,0.007373745703858736,online_5e-4
1565,1546,0.00796822422467236,online_5e-4
1566,1547,0.00792991321824954,online_5e-4
1567,1548,0.008489095670926483,online_5e-4
1568,1549,0.009262083809221333,online_5e-4
1569,1550,0.009383181421782072,online_5e-4
1570,1551,0.009093580663953715,online_5e-4
1571,1552,0.00871946952117797,online_5e-4
1572,1553,0.007468052315106277,online_5e-4
1573,1554,0.007776025577476142,online_5e-4
1574,1555,0.008762862647132996,online_5e-4
1575,1556,0.00951157648001566,online_5e-4
1576,1557,0.008432000158281161,online_5e-4
1577,1558,0.009789758470985732,online_5e-4
1578,1559,0.008660706348871061,online_5e-4
1579,1560,0.014564665176481806,online_5e-4
1580,1561,0.014080228427113872,online_5e-4
1581,1562,0.015777730006422686,online_5e-4
1582,1563,0.016521302383802228,online_5e-4
1583,1564,0.01676788309899624,online_5e-4
1584,1565,0.015930267428668987,online_5e-4
1585,1566,0.01642280738156887,online_5e-4
1586,1567,0.015959772976049558,online_5e-4
1587,1568,0.01669249200948897,online_5e-4
1588,1569,0.016584979608292305,online_5e-4
1589,1570,0.018278744446560302,online_5e-4
1590,1571,0.0204196837130437,online_5e-4
1591,1572,0.02153827310486145,online_5e-4
1592,1573,0.020459440789693528,online_5e-4
1593,1574,0.020365991342862433,online_5e-4
1594,1575,0.02262529454164819,online_5e-4
1595,1576,0.022447102230409355,online_5e-4
1596,1577,0.026092064625258704,online_5e-4
1597,1578,0.024795661443184236,online_5e-4
1598,1579,0.025189769222675684,online_5e-4
1599,1580,0.02494043895664011,online_5e-4
1600,1581,0.026006350096161368,online_5e-4
1601,1582,0.024222623821266165,online_5e-4
1602,1583,0.024041121906999918,online_5e-4
1603,1584,0.02350549593922302,online_5e-4
1604,1585,0.024300540228287093,online_5e-4
1605,1586,0.02298018094942289,online_5e-4
1606,1587,0.023626828301230418,online_5e-4
1607,1588,0.02322394956984486,online_5e-4
1608,1589,0.023385770807210937,online_5e-4
1609,1590,0.022505606488206653,online_5e-4
1610,1591,0.02169958590884702,online_5e-4
1611,1592,0.020659508847608365,online_5e-4
1612,1593,0.021489679668464046,online_5e-4
1613,1594,0.022437159935728923,online_5e-4
1614,1595,0.020660724212236303,online_5e-4
1615,1596,0.020581747747021373,online_5e-4
1616,1597,0.018198128432108218,online_5e-4
1617,1598,0.01825072980924103,online_5e-4
1618,1599,0.017729889052559566,online_5e-4
1619,1600,0.017502312442213896,online_5e-4
1620,1601,0.01624634067645303,online_5e-4
1621,1602,0.016115701323653586,online_5e-4
1622,1603,0.01519895025497342,online_5e-4
1623,1604,0.015379823445431984,online_5e-4
1624,1605,0.014584957899242412,online_5e-4
1625,1606,0.015241517439047114,online_5e-4
1626,1607,0.014751110823644109,online_5e-4
1627,1608,0.015256612016614213,online_5e-4
1628,1609,0.01393074817104667,online_5e-4
1629,1610,0.013700689106099118,online_5e-4
1630,1611,0.012484355454605689,online_5e-4
1631,1612,0.013463443048155943,online_5e-4
1632,1613,0.012399611318189119,online_5e-4
1633,1614,0.010946430041107846,online_5e-4
1634,1615,0.010904428674988198,online_5e-4
1635,1616,0.010585690756180655,online_5e-4
1636,1617,0.009930847755573291,online_5e-4
1637,1618,0.0095684449368304,online_5e-4
1638,1619,0.009655011299814276,online_5e-4
1639,1620,0.010074793828121265,online_5e-4
1640,1621,0.010096743225013638,online_5e-4
1641,1622,0.01003772875091069,online_5e-4
1642,1623,0.010083480987065796,online_5e-4
1643,1624,0.010110724049771203,online_5e-4
1644,1625,0.009855976542220257,online_5e-4
1645,1626,0.009057058399281503,online_5e-4
1646,1627,0.008587938020392705,online_5e-4
1647,1628,0.007516140405802174,online_5e-4
1648,1629,0.00871895792689914,online_5e-4
1649,1630,0.0082598219520984,online_5e-4
1650,1631,0.009273993720149365,online_5e-4
1651,1632,0.00877481014285375,online_5e-4
1652,1633,0.009003430698861226,online_5e-4
1653,1634,0.008672408026972778,online_5e-4
1654,1635,0.008686482530549156,online_5e-4
1655,1636,0.009077652701148131,online_5e-4
1656,1637,0.008712406834575193,online_5e-4
1657,1638,0.009189975907569536,online_5e-4
1658,1639,0.008737447058450032,online_5e-4
1659,1640,0.010511527019504197,online_5e-4
1660,1641,0.010033652376045255,online_5e-4
1661,1642,0.010369904332852675,online_5e-4
1662,1643,0.011305001264893866,online_5e-4
1663,1644,0.013302468040598536,online_5e-4
1664,1645,0.014277298439806296,online_5e-4
1665,1646,0.014494440688084032,online_5e-4
1666,1647,0.013743058700759203,online_5e-4
1667,1648,0.014265356071766266,online_5e-4
1668,1649,0.0126431098091776,online_5e-4
1669,1650,0.012795082214585918,online_5e-4
1670,1651,0.0124662277250982,online_5e-4
1671,1652,0.01242661570537662,online_5e-4
1672,1653,0.012773206944366233,online_5e-4
1673,1654,0.013433366907278588,online_5e-4
1674,1655,0.013088273380626791,online_5e-4
1675,1656,0.013028370358729058,online_5e-4
1676,1657,0.013092417098181652,online_5e-4
1677,1658,0.013183511306279705,online_5e-4
1678,1659,0.013572432657563138,online_5e-4
1679,1660,0.01222533046289398,online_5e-4
1680,1661,0.012109956352136964,online_5e-4
1681,1662,0.012046231918101391,online_5e-4
1682,1663,0.01342182043814244,online_5e-4
1683,1664,0.011665003500516025,online_5e-4
1684,1665,0.011013997784924956,online_5e-4
1685,1666,0.011170338247045053,online_5e-4
1686,1667,0.011646767415792736,online_5e-4
1687,1668,0.011201054019088552,online_5e-4
1688,1669,0.013027871966445947,online_5e-4
1689,1670,0.012705045355314581,online_5e-4
1690,1671,0.0124126359039618,online_5e-4
1691,1672,0.012093010648865588,online_5e-4
1692,1673,0.012427121961573473,online_5e-4
1693,1674,0.011141697492117575,online_5e-4
1694,1675,0.011703977195141158,online_5e-4
1695,1676,0.011559388979931806,online_5e-4
1696,1677,0.011921763058554413,online_5e-4
1697,1678,0.011774544313362001,online_5e-4
1698,1679,0.011900317197105825,online_5e-4
1399,1380,0.02884298127620788,online_1e-4
1400,1381,0.028598207936987086,online_1e-4
1401,1382,0.02620352618696964,online_1e-4
1402,1383,0.02839617463562627,online_1e-4
1403,1384,0.02837186264921321,online_1e-4
1404,1385,0.02790714400576133,online_1e-4
1405,1386,0.029152664224653346,online_1e-4
1406,1387,0.029080173198135273,online_1e-4
1407,1388,0.02541152940646585,online_1e-4
1408,1389,0.024626700303792437,online_1e-4
1409,1390,0.02408501311245348,online_1e-4
1410,1391,0.02417923799980326,online_1e-4
1411,1392,0.022498601326292222,online_1e-4
1412,1393,0.0184063644127046,online_1e-4
1413,1394,0.017875391989725653,online_1e-4
1414,1395,0.018000008113675525,online_1e-4
1415,1396,0.01712430981216939,online_1e-4
1416,1397,0.017652706769910376,online_1e-4
1417,1398,0.01774640927320037,online_1e-4
1418,1399,0.018800770088485463,online_1e-4
1419,1400,0.01950310277557421,online_1e-4
1420,1401,0.019700060930289198,online_1e-4
1421,1402,0.020346260653066883,online_1e-4
1422,1403,0.01541763658996198,online_1e-4
1423,1404,0.014845289012577312,online_1e-4
1424,1405,0.015552054961434969,online_1e-4
1425,1406,0.01492891249448014,online_1e-4
1426,1407,0.015080080352876002,online_1e-4
1427,1408,0.015728383659904144,online_1e-4
1428,1409,0.01563860515987081,online_1e-4
1429,1410,0.015574272171280712,online_1e-4
1430,1411,0.015254064845784288,online_1e-4
1431,1412,0.014867498865077766,online_1e-4
1432,1413,0.014297374028289678,online_1e-4
1433,1414,0.017950822660561028,online_1e-4
